,MM_Acc,DD_Mes_Acc,Dia_Semana_Acc,Hora_Acc,Min_Acc,Localidad,Gravedad_Indicador_Tradicional,Clase,Edad,Sexo
16679,12,11,3,6,25,17,1,1,19.0,1
16680,12,11,3,6,25,17,1,1,29.0,1
16681,12,4,3,1,17,16,1,1,24.0,1
16682,12,4,3,1,17,16,1,1,21.0,2
16683,12,4,3,1,17,16,1,4,31.0,1
16684,12,5,4,6,50,12,1,1,33.0,1
16685,12,5,4,6,50,12,1,1,34.0,2
16686,12,5,4,20,15,12,1,4,52.0,1
16687,12,5,4,20,15,12,1,1,25.0,2
16688,12,16,1,5,10,13,1,2,51.0,1
16689,12,16,1,5,10,13,1,1,39.0,1
16690,12,16,1,5,10,13,1,1,29.0,2
16691,12,10,2,10,30,12,1,5,39.0,1
16692,12,10,2,10,30,12,1,1,25.0,1
16693,12,10,2,10,30,12,1,1,25.0,2
16694,12,16,1,16,20,4,1,1,24.0,1
16695,12,16,1,16,20,4,1,1,27.0,1
16696,11,11,1,16,30,15,1,12,59.0,1
16697,11,11,1,16,30,15,1,12,65.0,1
16698,11,9,6,11,23,4,1,1,22.0,1
16699,11,9,6,11,23,4,1,4,48.0,1
16700,11,7,4,23,0,3,1,1,30.0,2
16701,11,7,4,23,0,3,1,2,32.0,1
16702,11,6,3,11,48,2,1,4,68.0,2
16703,11,6,3,11,48,2,1,3,61.0,1
16704,11,6,3,11,48,2,1,3,61.0,2
16705,11,13,3,21,15,3,1,1,24.0,1
16706,11,12,2,13,40,15,1,1,37.0,1
16707,11,26,2,18,43,7,1,1,22.0,1
16708,11,25,1,11,45,11,1,3,23.0,1
16709,12,1,7,4,40,2,1,2,26.0,1
16710,12,1,7,4,40,2,1,2,26.0,1
16711,12,1,7,4,40,2,1,2,25.0,2
16712,12,1,7,4,40,2,1,2,28.0,1
16713,12,5,4,23,40,15,1,1,22.0,1
16714,12,5,4,23,40,15,1,1,22.0,2
16715,12,5,4,23,40,15,1,1,22.0,1
16716,12,5,4,8,25,11,1,4,68.0,1
16717,12,5,4,8,25,11,1,1,58.0,1
16718,1,13,6,4,30,5,1,9,58.0,1
16719,1,13,6,4,30,5,1,2,59.0,1
16720,1,13,6,4,30,5,1,2,24.0,2
16721,1,19,5,10,11,9,1,3,33.0,1
16722,1,19,5,10,11,9,1,3,66.0,1
16723,1,21,7,12,33,4,1,1,17.0,1
16724,1,20,6,13,0,17,1,2,21.0,1
16725,1,20,6,13,0,17,1,1,19.0,1
16726,1,21,7,16,15,11,1,1,21.0,1
16727,1,21,7,16,15,11,1,1,15.0,2
16728,1,21,7,0,10,7,3,2,45.0,1
16729,1,21,7,0,10,7,3,2,50.0,1
16730,1,20,6,3,37,17,1,1,25.0,1
16731,1,20,6,1,40,12,1,16,29.0,1
16732,1,20,6,1,40,12,1,16,52.0,1
16733,1,20,6,1,40,12,1,16,64.0,1
16734,1,21,7,15,0,14,1,6,28.0,1
16735,1,21,7,15,0,14,1,2,37.0,1
16736,1,21,7,15,0,14,1,2,29.0,2
16737,3,30,6,16,45,13,1,1,18.0,1
16738,3,31,7,9,50,7,1,3,27.0,1
16739,3,31,7,9,50,7,1,3,59.0,2
16740,3,28,4,14,50,13,1,4,29.0,2
16741,3,28,4,14,50,13,1,2,35.0,1
16742,3,28,4,14,50,13,1,2,19.0,1
16743,3,28,4,14,50,13,1,2,20.0,2
16744,4,6,6,17,50,9,1,1,17.0,1
16745,4,8,1,11,30,15,1,1,22.0,1
16746,4,8,1,11,30,15,1,5,13.0,1
16747,4,8,1,14,20,12,1,3,27.0,1
16748,4,8,1,14,20,12,1,16,35.0,1
16749,4,8,1,14,20,12,1,16,45.0,2
16750,4,8,1,14,20,12,1,16,33.0,2
16751,4,8,1,14,20,12,1,16,68.0,2
16752,4,8,1,14,20,12,1,16,37.0,1
16753,4,8,1,14,20,12,1,16,33.0,1
16754,5,23,4,7,10,2,1,1,31.0,2
16755,5,23,4,7,10,2,1,1,37.0,1
16756,5,22,3,22,12,3,1,2,50.0,1
16757,5,22,3,22,12,3,1,1,29.0,1
16758,5,23,4,19,50,17,1,1,43.0,1
16759,5,23,4,19,50,17,1,1,19.0,2
16760,5,23,4,19,50,17,1,1,24.0,1
16761,5,22,3,7,25,12,1,1,22.0,1
16762,5,22,3,7,25,12,1,5,20.0,1
16763,5,22,3,20,50,17,1,2,31.0,1
16764,5,22,3,20,50,17,1,8,41.0,1
16765,5,23,4,22,34,16,1,1,52.0,1
16766,5,23,4,22,34,16,1,9,35.0,1
16767,5,23,4,18,46,1,1,1,38.0,2
16768,5,23,4,18,46,1,1,11,55.0,1
16769,5,23,4,9,10,17,1,4,48.0,1
16770,5,23,4,9,10,17,1,4,28.0,1
16771,5,23,4,9,10,17,1,4,29.0,2
16772,5,23,4,9,10,17,1,1,39.0,1
16773,5,23,4,9,10,17,1,1,39.0,2
16774,5,23,4,7,40,8,1,2,64.0,1
16775,5,23,4,7,40,8,1,2,29.0,2
16776,5,23,4,7,40,8,1,2,48.0,2
16777,5,23,4,7,40,8,1,1,19.0,1
16778,5,23,4,7,40,8,1,1,44.0,2
16779,5,27,1,9,18,7,1,5,53.0,2
16780,5,28,2,8,20,8,1,2,64.0,2
16781,5,28,2,8,20,8,1,5,48.0,1
16782,6,1,6,4,40,12,1,1,33.0,2
16783,6,1,6,4,40,12,1,1,31.0,2
16784,5,31,5,21,2,12,1,1,24.0,1
16785,5,31,5,21,2,12,1,5,22.0,1
16786,6,1,6,0,40,12,1,4,29.0,1
16787,6,1,6,0,40,12,1,1,25.0,1
16788,6,1,6,0,40,12,1,1,27.0,1
16789,5,30,4,12,20,15,1,6,41.0,1
16790,5,30,4,12,20,15,1,3,49.0,1
16791,5,30,4,12,20,15,1,3,17.0,2
16792,5,30,4,12,20,15,1,3,31.0,2
16793,5,30,4,12,20,15,1,3,23.0,2
16794,5,30,4,12,20,15,1,3,39.0,2
16795,6,6,4,7,25,4,1,1,53.0,1
16796,6,6,4,7,25,4,1,1,53.0,2
16797,6,6,4,7,25,4,1,2,57.0,1
16798,5,31,5,21,10,2,1,2,60.0,1
16799,5,31,5,21,10,2,1,4,47.0,1
16800,5,31,5,21,10,2,1,1,34.0,1
16801,5,31,5,21,10,2,1,1,32.0,2
16802,6,6,4,20,30,13,1,1,34.0,1
16803,6,6,4,20,30,13,1,1,19.0,2
16804,6,6,4,20,30,13,1,2,38.0,1
16805,6,6,4,6,10,3,2,2,64.0,1
16806,6,6,4,6,10,3,2,1,24.0,1
16807,6,6,4,20,15,11,1,1,24.0,1
16808,3,6,3,18,50,15,1,4,37.0,1
16809,3,6,3,18,50,15,1,16,21.0,1
16810,3,6,3,18,50,15,1,5,17.0,1
16811,3,6,3,16,17,5,1,2,33.0,1
16812,3,7,4,6,50,2,1,2,20.0,1
16813,3,7,4,6,50,2,1,5,30.0,1
16814,3,5,2,16,11,16,1,2,23.0,1
16815,3,5,2,16,11,16,1,5,15.0,2
16816,3,15,5,21,45,17,1,3,60.0,1
16817,3,15,5,21,45,17,1,3,43.0,1
16818,3,17,7,14,53,3,1,1,21.0,1
16819,3,16,6,12,30,8,1,2,49.0,1
16820,3,16,6,12,30,8,1,4,51.0,1
16821,3,16,6,12,30,8,1,4,48.0,2
16822,3,16,6,20,40,17,1,1,29.0,1
16823,3,16,6,20,40,17,1,1,27.0,2
16824,3,16,6,20,40,17,1,5,47.0,2
16825,3,12,2,8,40,2,1,1,27.0,2
16826,3,12,2,8,40,2,1,4,29.0,2
16827,3,19,2,7,13,1,1,5,23.0,1
16828,3,20,3,8,19,16,1,2,25.0,2
16829,3,19,2,21,30,17,1,2,43.0,2
16830,3,19,2,21,30,17,1,1,19.0,1
16831,3,19,2,21,30,17,1,1,20.0,1
16832,5,10,5,23,40,2,1,1,22.0,1
16833,5,10,5,23,40,2,1,1,30.0,1
16834,5,10,5,23,40,2,1,1,19.0,2
16835,5,9,4,8,40,13,1,1,17.0,1
16836,5,9,4,8,40,13,1,2,45.0,1
16837,5,10,5,19,54,12,3,11,48.0,1
16838,5,10,5,19,54,12,3,1,32.0,1
16839,5,8,3,15,55,18,1,4,20.0,1
16840,5,8,3,15,55,18,1,4,20.0,2
16841,5,8,3,15,55,18,1,1,42.0,2
16842,5,8,3,15,55,18,1,1,71.0,2
16843,5,12,7,7,36,1,1,11,46.0,1
16844,5,12,7,7,36,1,1,11,9.0,2
16845,5,12,7,7,36,1,1,11,7.0,2
16846,5,12,7,7,36,1,1,11,13.0,1
16847,5,9,4,21,40,11,1,1,22.0,1
16848,3,9,6,19,0,4,1,1,30.0,1
16849,3,9,6,19,0,4,1,1,52.0,2
16850,3,15,5,6,10,8,1,1,28.0,1
16851,3,15,5,9,16,12,2,1,20.0,1
16852,3,15,5,9,16,12,2,1,21.0,2
16853,3,15,5,5,25,17,2,5,33.0,1
16854,3,14,4,18,0,19,1,2,44.0,1
16855,3,14,4,18,0,19,1,11,49.0,1
16856,3,14,4,18,0,19,1,11,0.0,1
16857,3,12,2,14,40,8,3,1,32.0,1
16858,3,12,2,14,40,8,3,2,42.0,2
16859,3,21,4,19,5,8,1,3,25.0,1
16860,3,21,4,19,5,8,1,3,29.0,2
16861,3,22,5,10,40,15,1,1,26.0,1
16862,3,22,5,10,40,15,1,1,37.0,1
16863,3,22,5,10,40,15,1,1,33.0,1
16864,3,22,5,10,40,15,1,1,26.0,2
16865,3,21,4,18,35,3,1,3,54.0,1
16866,3,20,3,14,50,15,1,3,34.0,1
16867,3,20,3,14,50,15,1,3,50.0,2
16868,3,20,3,14,50,15,1,3,53.0,2
16869,3,20,3,14,50,15,1,3,62.0,1
16870,3,20,3,14,50,15,1,3,14.0,2
16871,3,20,3,14,50,15,1,3,7.0,2
16872,3,20,3,14,50,15,1,3,43.0,1
16873,3,20,3,14,50,15,1,3,23.0,2
16874,3,21,4,22,20,9,1,1,24.0,1
16875,3,21,4,22,20,9,1,2,26.0,1
16876,3,22,5,12,55,12,1,2,45.0,1
16877,3,22,5,12,55,12,1,1,27.0,1
16878,3,18,1,16,40,18,1,1,49.0,1
16879,3,18,1,16,40,18,1,1,32.0,1
16880,3,23,6,23,30,14,2,2,42.0,2
16881,3,23,6,23,30,14,2,1,22.0,1
16882,3,21,4,10,0,13,3,1,29.0,1
16883,3,21,4,10,0,13,3,3,31.0,2
16884,3,21,4,14,55,8,3,4,30.0,2
16885,3,22,5,18,42,7,1,2,66.0,1
16886,3,29,5,11,2,11,3,1,39.0,1
16887,3,29,5,11,2,11,3,1,28.0,1
16888,4,25,4,12,30,12,1,2,22.0,1
16889,6,19,3,18,10,3,1,1,26.0,2
16890,6,19,3,18,10,3,1,1,24.0,1
16891,6,23,7,18,0,11,3,1,34.0,1
16892,6,23,7,18,0,11,3,2,28.0,2
16893,6,18,2,14,14,3,1,1,15.0,1
16894,6,18,2,14,14,3,1,1,20.0,2
16895,6,18,2,14,14,3,1,5,29.0,1
16896,6,23,7,17,43,13,1,2,25.0,1
16897,6,23,7,17,43,13,1,1,29.0,1
16898,6,22,6,6,49,4,3,9,47.0,1
16899,6,21,5,15,57,9,1,4,29.0,2
16900,6,21,5,15,57,9,1,1,31.0,2
16901,6,21,5,15,57,9,1,1,20.0,2
16902,6,17,1,8,9,17,1,2,38.0,1
16903,6,17,1,8,9,17,1,4,40.0,1
16904,6,13,4,20,30,7,1,1,22.0,1
16905,6,13,4,9,32,18,1,3,41.0,1
16906,6,13,4,9,32,18,1,1,18.0,1
16907,6,15,6,7,15,15,1,1,25.0,1
16908,6,15,6,7,15,15,1,1,31.0,1
16909,6,15,6,14,55,11,1,4,23.0,1
16910,6,15,6,14,55,11,1,1,34.0,2
16911,1,27,6,17,24,14,1,1,23.0,1
16912,1,27,6,17,24,14,1,1,21.0,1
16913,1,27,6,17,24,14,1,2,24.0,1
16914,1,27,6,19,30,14,1,2,34.0,1
16915,1,27,6,19,30,14,1,1,44.0,2
16916,1,26,5,8,30,17,1,1,45.0,1
16917,1,27,6,4,28,5,2,5,20.0,1
16918,1,29,1,1,30,4,1,2,44.0,2
16919,4,30,2,17,0,15,1,2,37.0,2
16920,5,2,4,0,30,13,3,2,34.0,2
16921,4,30,2,22,5,14,1,4,47.0,2
16922,4,30,2,22,5,14,1,1,20.0,1
16923,4,30,2,22,25,10,1,1,50.0,1
16924,4,30,2,22,25,10,1,2,59.0,1
16925,4,30,2,18,50,12,1,1,23.0,1
16926,4,30,2,17,45,1,1,3,63.0,1
16927,4,30,2,17,45,1,1,3,36.0,2
16928,4,30,2,18,15,10,1,1,29.0,1
16929,4,30,2,18,15,10,1,3,47.0,1
16930,4,30,2,8,0,12,1,1,57.0,1
16931,4,30,2,8,0,12,1,2,46.0,1
16932,4,30,2,3,20,12,1,2,38.0,1
16933,4,30,2,3,20,12,1,1,22.0,1
16934,3,21,4,14,0,15,1,12,22.0,1
16935,3,21,4,14,0,15,1,5,28.0,2
16936,3,21,4,14,0,15,1,5,9.0,2
16937,3,24,7,9,10,17,1,2,53.0,1
16938,3,24,7,9,10,17,1,1,19.0,1
16939,3,24,7,9,10,17,1,1,19.0,2
16940,3,23,6,23,4,11,3,3,59.0,1
16941,3,23,6,23,4,11,3,2,40.0,1
16942,3,23,6,23,4,11,3,2,54.0,1
16943,3,24,7,8,3,12,1,4,36.0,1
16944,3,24,7,8,3,12,1,4,36.0,2
16945,3,24,7,8,3,12,1,2,29.0,1
16946,3,24,7,8,3,12,1,2,27.0,1
16947,3,24,7,8,3,12,1,2,25.0,1
16948,3,24,7,8,3,12,1,2,22.0,2
16949,3,25,1,6,50,17,3,2,34.0,1
16950,3,25,1,6,50,17,3,2,34.0,1
16951,3,25,1,6,50,17,3,4,43.0,1
16952,3,24,7,17,5,3,1,1,32.0,1
16953,4,1,1,10,45,4,2,12,48.0,1
16954,4,1,1,10,45,4,2,1,21.0,1
16955,3,26,2,8,45,6,1,1,23.0,2
16956,3,27,3,23,40,12,1,1,26.0,1
16957,3,27,3,23,40,12,1,2,43.0,1
16958,4,10,3,16,43,13,1,1,40.0,1
16959,4,10,3,16,43,13,1,1,33.0,1
16960,4,10,3,16,43,13,1,1,35.0,2
16961,4,10,3,16,56,12,1,5,21.0,1
16962,4,11,4,6,50,1,1,4,34.0,1
16963,4,11,4,6,50,1,1,16,21.0,1
16964,4,11,4,6,50,1,1,16,32.0,2
16965,4,11,4,6,50,1,1,16,31.0,2
16966,4,10,3,19,40,11,1,1,20.0,1
16967,4,11,4,14,30,16,3,1,22.0,1
16968,4,11,4,14,30,16,3,1,24.0,1
16969,4,8,1,14,50,12,1,1,29.0,1
16970,4,11,4,9,39,12,1,3,61.0,1
16971,4,11,4,9,39,12,1,3,69.0,2
16972,4,13,6,5,24,8,1,2,30.0,1
16973,4,12,5,21,47,17,3,2,29.0,1
16974,4,13,6,0,30,9,3,4,37.0,1
16975,4,13,6,0,30,9,3,4,50.0,1
16976,4,12,5,15,8,16,1,2,57.0,1
16977,4,12,5,15,8,16,1,1,23.0,1
16978,4,13,6,3,42,17,1,1,32.0,1
16979,4,13,6,3,42,17,1,1,27.0,2
16980,4,13,6,2,30,17,1,1,22.0,1
16981,4,13,6,6,40,5,3,2,34.0,2
16982,4,12,5,12,5,9,3,4,61.0,1
16983,4,12,5,12,5,9,3,5,14.0,2
16984,4,12,5,22,30,4,2,2,28.0,1
16985,4,12,5,22,30,4,2,2,54.0,1
16986,2,14,3,18,30,16,1,2,24.0,1
16987,2,14,3,18,30,16,1,1,42.0,1
16988,2,20,2,16,20,8,1,3,30.0,1
16989,2,20,2,16,20,8,1,3,45.0,2
16990,2,18,7,11,2,12,1,1,22.0,1
16991,2,18,7,11,2,12,1,1,33.0,1
16992,2,18,7,11,2,12,1,1,24.0,1
16993,6,2,7,12,0,3,1,1,28.0,1
16994,6,5,3,13,36,2,1,1,21.0,2
16995,6,5,3,13,36,2,1,1,48.0,1
16996,6,5,3,9,30,15,1,2,54.0,1
16997,6,5,3,9,30,15,1,16,54.0,1
16998,6,5,3,9,30,15,1,16,39.0,1
16999,6,5,3,9,30,15,1,16,19.0,2
17000,6,5,3,9,30,15,1,16,33.0,2
17001,6,4,2,10,8,7,1,1,37.0,1
17002,6,5,3,17,38,12,1,1,31.0,1
17003,6,5,3,17,38,12,1,5,45.0,1
17004,5,28,2,7,20,8,1,2,31.0,1
17005,5,28,2,7,20,8,1,2,32.0,1
17006,5,28,2,7,20,8,1,1,29.0,1
17007,6,5,3,5,55,2,1,2,70.0,1
17008,6,5,3,5,55,2,1,1,28.0,2
17009,6,8,6,6,36,12,3,1,24.0,1
17010,6,8,6,6,36,12,3,11,51.0,1
17011,6,12,3,9,12,11,1,3,49.0,2
17012,6,13,4,8,40,17,1,1,28.0,1
17013,6,13,4,8,40,17,1,1,41.0,2
17014,6,15,6,20,0,3,1,4,31.0,1
17015,6,15,6,20,0,3,1,5,19.0,1
17016,6,12,3,20,38,1,1,1,25.0,1
17017,6,13,4,12,20,16,1,1,25.0,2
17018,6,13,4,12,20,16,1,2,67.0,1
17019,6,12,3,20,45,11,1,3,41.0,1
17020,6,12,3,20,45,11,1,3,42.0,2
17021,12,14,6,15,20,12,1,1,29.0,1
17022,12,16,1,15,56,18,2,7,39.0,1
17023,12,16,1,15,56,18,2,5,20.0,1
17024,12,21,6,13,30,13,1,4,17.0,1
17025,12,27,5,14,0,13,1,7,52.0,1
17026,12,27,5,14,14,2,1,1,27.0,1
17027,12,27,5,14,14,2,1,11,61.0,2
17028,7,8,1,0,23,5,1,1,33.0,1
17029,7,8,1,6,15,12,1,1,35.0,2
17030,7,9,2,7,14,14,1,4,38.0,1
17031,7,9,2,7,14,14,1,5,22.0,1
17032,7,30,2,11,15,4,1,2,43.0,1
17033,8,1,4,19,28,1,1,2,38.0,1
17034,8,1,4,19,28,1,1,1,25.0,2
17035,8,1,4,19,28,1,1,1,24.0,2
17036,8,1,4,19,28,1,1,1,33.0,1
17037,8,23,5,20,40,9,2,1,25.0,1
17038,8,23,5,20,40,9,2,1,27.0,1
17039,8,18,7,7,30,11,3,2,49.0,1
17040,8,18,7,7,30,11,3,2,54.0,1
17041,8,18,7,7,30,11,3,1,28.0,1
17042,8,20,2,7,47,10,1,2,57.0,1
17043,8,20,2,7,47,10,1,5,24.0,2
17044,8,20,2,11,16,19,1,1,26.0,2
17045,8,20,2,11,16,19,1,2,43.0,1
17046,8,20,2,11,40,15,1,1,27.0,1
17047,8,20,2,11,40,15,1,2,46.0,1
17048,10,15,2,5,50,11,1,2,41.0,1
17049,10,15,2,5,50,11,1,1,26.0,1
17050,10,25,5,7,30,8,1,1,39.0,1
17051,10,25,5,8,40,17,1,1,21.0,1
17052,10,25,5,8,40,17,1,2,59.0,1
17053,11,21,4,7,45,5,1,1,31.0,1
17054,11,26,2,14,20,5,1,2,31.0,1
17055,11,26,2,14,20,5,1,1,26.0,2
17056,11,26,2,14,29,17,1,1,33.0,1
17057,12,9,1,14,0,11,1,2,41.0,1
17058,12,9,1,14,0,11,1,2,11.0,2
17059,12,9,1,14,0,11,1,2,37.0,2
17060,12,9,1,14,0,11,1,6,40.0,1
17061,12,11,3,19,48,10,1,4,35.0,1
17062,12,11,3,19,48,10,1,1,35.0,1
17063,12,12,4,8,12,4,1,1,43.0,1
17064,12,28,6,7,30,12,1,5,38.0,2
17065,12,27,5,8,10,14,1,5,35.0,2
17066,12,27,5,5,54,11,1,1,34.0,1
17067,12,27,5,5,54,11,1,1,32.0,1
17068,12,27,5,5,54,11,1,1,49.0,1
17069,12,29,7,22,55,8,1,3,49.0,1
17070,12,29,7,22,55,8,1,1,46.0,1
17071,12,29,7,22,55,8,1,1,23.0,2
17072,11,21,4,11,0,9,1,2,56.0,2
17073,11,21,4,18,5,12,1,3,46.0,1
17074,11,21,4,18,5,12,1,3,65.0,2
17075,11,21,4,16,50,12,1,1,21.0,1
17076,11,21,4,16,50,12,1,1,37.0,1
17077,11,21,4,16,50,12,1,1,27.0,2
17078,7,15,1,0,10,14,3,2,33.0,1
17079,7,15,1,0,10,14,3,2,24.0,1
17080,8,14,3,22,23,11,1,4,52.0,1
17081,8,14,3,22,23,11,1,1,20.0,1
17082,8,12,1,14,12,14,1,1,45.0,1
17083,8,12,1,14,12,14,1,2,27.0,1
17084,8,13,2,7,44,14,1,3,41.0,1
17085,8,13,2,7,44,14,1,5,20.0,2
17086,11,21,4,16,0,16,1,1,27.0,1
17087,12,18,3,22,0,12,1,1,20.0,1
17088,12,19,4,2,50,12,1,1,24.0,1
17089,12,20,5,7,9,11,2,1,41.0,2
17090,12,18,3,8,40,17,1,1,49.0,1
17091,12,18,3,8,40,17,1,2,52.0,1
17092,12,19,4,18,54,7,1,1,20.0,1
17093,12,25,3,13,5,12,1,3,53.0,1
17094,7,3,3,10,20,2,1,2,50.0,1
17095,7,3,3,10,20,2,1,5,24.0,2
17096,7,2,2,7,40,11,1,4,25.0,1
17097,7,2,2,7,40,11,1,5,29.0,1
17098,7,2,2,7,40,11,1,5,26.0,2
17099,7,3,3,13,33,11,1,1,36.0,1
17100,2,13,2,5,44,11,1,2,42.0,1
17101,12,4,3,5,53,12,3,2,54.0,1
17102,12,4,3,5,53,12,3,2,31.0,1
17103,11,25,1,22,0,13,3,3,32.0,2
17104,11,25,1,22,0,13,3,9,31.0,1
17105,12,15,7,21,0,18,1,1,34.0,1
17106,9,26,4,15,40,13,1,3,25.0,1
17107,9,26,4,15,40,13,1,3,41.0,2
17108,9,26,4,15,40,13,1,4,25.0,1
17109,9,26,4,15,40,13,1,4,31.0,2
17110,9,27,5,5,50,11,1,1,22.0,1
17111,9,27,5,5,50,11,1,5,24.0,1
17112,9,27,5,14,30,5,1,4,54.0,1
17113,9,27,5,18,49,11,1,1,18.0,1
17114,9,28,6,0,5,12,1,2,32.0,1
17115,9,28,6,0,5,12,1,2,18.0,1
17116,9,28,6,0,5,12,1,1,21.0,1
17117,9,28,6,1,3,11,1,2,48.0,1
17118,9,27,5,5,35,7,1,3,31.0,1
17119,10,12,6,3,32,17,1,3,38.0,1
17120,10,12,6,3,32,17,1,3,35.0,1
17121,10,12,6,3,32,17,1,2,38.0,1
17122,11,2,6,20,20,7,1,1,24.0,1
17123,11,4,1,19,0,14,1,1,22.0,1
17124,11,4,1,16,27,18,1,2,23.0,1
17125,11,4,1,16,27,18,1,4,33.0,2
17126,11,5,2,7,27,7,1,4,30.0,1
17127,11,5,2,7,27,7,1,1,39.0,2
17128,11,4,1,13,0,1,1,1,33.0,1
17129,11,4,1,13,0,1,1,1,23.0,1
17130,11,17,7,14,41,1,1,1,33.0,1
17131,11,17,7,14,41,1,1,2,17.0,1
17132,11,18,1,14,15,17,1,3,40.0,1
17133,11,18,1,14,15,17,1,3,51.0,2
17134,11,18,1,6,0,14,1,1,48.0,1
17135,11,18,1,6,0,14,1,1,23.0,1
17136,4,16,2,13,15,16,1,1,29.0,1
17137,4,15,1,14,49,12,1,1,29.0,1
17138,4,15,1,14,49,12,1,1,19.0,1
17139,4,15,1,14,49,12,1,1,39.0,2
17140,4,16,2,12,49,3,1,5,29.0,1
17141,4,16,2,5,40,11,1,7,24.0,1
17142,4,16,2,5,40,11,1,2,25.0,1
17143,4,12,5,18,30,12,1,1,31.0,1
17144,4,16,2,15,1,12,1,1,24.0,1
17145,4,16,2,15,1,12,1,5,15.0,1
17146,4,13,6,6,20,12,1,1,32.0,1
17147,4,13,6,6,20,12,1,1,35.0,2
17148,4,13,6,6,20,12,1,4,33.0,1
17149,4,12,5,22,30,12,1,4,23.0,1
17150,4,12,5,22,30,12,1,4,19.0,1
17151,4,12,5,22,30,12,1,1,23.0,1
17152,4,16,2,9,50,5,1,3,34.0,1
17153,4,16,2,9,50,5,1,3,48.0,2
17154,4,16,2,9,50,5,1,2,27.0,1
17155,4,16,2,20,30,12,1,2,26.0,1
17156,4,16,2,20,30,12,1,1,47.0,1
17157,3,12,2,19,30,8,3,1,38.0,1
17158,3,12,2,19,30,8,3,1,43.0,1
17159,4,17,3,21,55,1,1,1,25.0,1
17160,4,19,5,6,50,12,1,1,50.0,1
17161,4,19,5,6,50,12,1,2,28.0,2
17162,4,19,5,6,50,12,1,2,39.0,2
17163,4,17,3,22,14,2,1,2,25.0,2
17164,4,17,3,22,14,2,1,1,22.0,2
17165,4,21,7,9,10,5,1,2,24.0,1
17166,4,21,7,9,10,5,1,2,29.0,1
17167,4,22,1,6,58,1,1,1,34.0,1
17168,4,20,6,12,40,16,1,4,44.0,2
17169,4,20,6,12,40,16,1,5,33.0,2
17170,4,20,6,20,0,13,1,1,21.0,1
17171,4,20,6,20,0,13,1,2,56.0,1
17172,6,6,4,20,20,15,1,3,58.0,1
17173,6,6,4,20,20,15,1,3,30.0,2
17174,6,6,4,16,58,16,1,4,58.0,1
17175,6,6,4,16,58,16,1,5,14.0,2
17176,5,29,3,0,10,12,3,4,29.0,1
17177,5,29,3,0,10,12,3,2,51.0,1
17178,6,2,7,9,0,12,3,7,28.0,1
17179,6,6,4,22,45,8,3,4,25.0,1
17180,5,17,5,10,30,4,3,2,39.0,1
17181,5,17,5,10,30,4,3,1,18.0,1
17182,6,11,2,12,39,17,1,1,60.0,1
17183,6,11,2,12,39,17,1,1,47.0,2
17184,6,11,2,12,39,17,1,2,36.0,1
17185,6,12,3,14,6,7,1,2,37.0,1
17186,6,12,3,14,6,7,1,2,22.0,2
17187,6,12,3,14,6,7,1,1,20.0,1
17188,6,10,1,10,0,1,1,3,35.0,1
17189,6,11,2,15,20,3,1,1,36.0,1
17190,6,13,4,9,55,3,1,1,22.0,1
17191,6,13,4,9,55,3,1,1,37.0,1
17192,6,13,4,9,55,3,1,2,27.0,1
17193,6,11,2,19,30,12,1,6,32.0,1
17194,6,11,2,19,30,12,1,1,40.0,2
17195,6,11,2,16,0,16,1,2,69.0,1
17196,6,11,2,16,0,16,1,1,43.0,1
17197,6,12,3,23,10,12,1,4,48.0,1
17198,6,12,3,23,10,12,1,1,27.0,1
17199,6,12,3,10,0,2,1,3,59.0,1
17200,6,12,3,10,0,2,1,3,30.0,1
17201,5,12,7,3,6,7,1,1,30.0,1
17202,1,21,7,13,50,2,1,2,21.0,1
17203,1,20,6,21,45,12,1,1,24.0,1
17204,1,20,6,21,45,12,1,2,39.0,1
17205,1,21,7,12,40,11,1,1,30.0,1
17206,1,21,7,12,40,11,1,5,31.0,2
17207,1,21,7,1,35,11,1,1,21.0,2
17208,1,21,7,1,35,11,1,1,23.0,1
17209,1,21,7,1,35,11,1,2,36.0,1
17210,1,21,7,17,44,11,1,2,39.0,1
17211,1,21,7,17,44,11,1,2,26.0,2
17212,1,21,7,17,44,11,1,2,24.0,2
17213,1,21,7,17,44,11,1,2,55.0,1
17214,1,20,6,19,15,15,1,3,58.0,1
17215,1,20,6,19,15,15,1,3,35.0,2
17216,1,20,6,19,15,15,1,3,9.0,2
17217,1,20,6,16,26,12,1,2,44.0,1
17218,1,22,1,18,25,11,2,1,29.0,1
17219,1,29,1,10,8,10,1,4,47.0,1
17220,1,29,1,10,8,10,1,2,36.0,1
17221,1,29,1,10,8,10,1,2,17.0,2
17222,1,27,6,7,45,4,1,5,18.0,1
17223,1,27,6,7,45,4,1,5,16.0,1
17224,1,26,5,14,57,5,1,9,44.0,1
17225,1,26,5,14,57,5,1,1,21.0,1
17226,1,26,5,14,57,5,1,1,20.0,2
17227,1,31,3,8,48,17,1,1,19.0,1
17228,1,31,3,8,48,17,1,4,64.0,1
17229,1,31,3,7,20,13,1,1,39.0,1
17230,1,31,3,7,20,13,1,1,43.0,2
17231,1,31,3,7,20,13,1,1,24.0,1
17232,1,31,3,7,20,13,1,1,23.0,2
17233,1,28,7,14,30,11,1,1,45.0,1
17234,2,1,4,0,10,18,1,1,37.0,1
